from_address,reference-implementation
0x3ffcf5acb7b48844f5e1424368b163b692d28b16,ERC-1167
0x4ab01050f66a279eb4c5106219beb8af291d60fa,ERC-897
0xb40068164bf3d319b39e0fbcabc91fa3365f543a,ERC-897
0x41507abd656036a6348b7d6e1fe55713120ab69d,ERC-897
0x72e1dbf8de6890c312cc71436facea2a82d9bc51,Customized
0x80d97cb2b21aafa3ebd720a9393494c55580fc4c,Customized
0xc95e70a5f553a89256b0bf0126a0983ae6b805a7,ERC-1167
0x807bcc6b69687fcd43661afb5fcdd0d156707470,ERC-1167
0xdcd802f0edebbde88990c8af5613eb1d8fcccd90,ERC-1967
0x5e59c82c260df440b3a3803390701d5125dc4f33,Customized
0xcf22b660a743e614c792ef002ae24eec5ce6d446,ERC-1167
0xfe7c1944ec5c4dd7ae676f389bc6f2a7026115d5,ERC-897
0x2d5630082714d98bd449d73f30780908c2efddbb,ERC-1967
0x71a30dff5101e9093577ffeaaa4356ad61ac81b9,Customized
0x42dea8c8faefcd2208034ff03385c61d21d369c4,Customized
0xb2c8b48e7ada332ac440e21122f78ae6bc32245d,ERC-1967
0x82c8093e37ec1a67488b09e1cfeeab2fdbce720b,Customized
0x6ac61c932e5b27d4812c5c094fb0d2f42ab7d027,ERC-1167
0x7045b78abb6bd2f21a95fb1716ec4bdde324a888,ERC-1967
0x0d9922788de71fd74dc3af92bae067279a4c1054,ERC-1167
0xd5319f49808c7a35c5c5542b634a1b3a69feb07b,ERC-1967
0x8fa36157ad038b653dffa0f75fea4a70af4f15a9,ERC-897
0xe1f5c6fd86628e299955a84f44e2dfca47aaaaa4,ERC-1967
0x8bae55c9805c4c9b9e3367bdd6ceb4b09114b645,OpenZeppelin
0x855159054a5ad5f0af4115a7ca3e66d00906280c,ERC-1167
0x4a8d20c9695ab568b0e78fdc22b3648ecfeba82e,Customized
0xc24e8acd3488f8b554799f6f72267de1b373dd72,ERC-1167
0x52d6ba7e67ba39bef87bfa06f737df46194b3635,ERC-1167
0x68cad8a6beb848bd24590e4805936bcdce332fcd,ERC-897
0xb7f19df25b24a959c7608632f7c1dd26babe3b52,ERC-1167
0xd177b392bfd400d71271ddc39ced7d4ad28441f3,ERC-1967
0x4e0697d9828b698b00614d838b66fa7ff93c509c,ERC-1167
0xccfad29cfa78243c6905f68f3983b0c99bbcb56e,ERC-1167
0xae05eb3d9a983c27d19b22403c8ebbe8c487490d,ERC-1967
0x709892467a5eaca18a262a813c13cfbd05c4eb76,ERC-1167
0x78b9d43ebb08b4b2ad15d5dd972a76d0f104199c,ERC-897
0x133076766437bcc588e4c2d8a60234d0bf61162b,ERC-897
0x76ceaae9c02648a197512f6437d77d653c0b9d00,Customized
0xe194002badd717b1e4d9f160b681f1d7c2e45776,ERC-897
0x926d47cbf3ed22872f8678d050e70b198bae1559,ERC-1967
0xc402b0daad97fa249d46b4379f575b30d3e7d76b,Customized
0xb74ca8bd02cc027a3f62f9a142cc195220c729cd,ERC-1967
0xf53bd5ada06a6c3d87765e6bbb34275d90e81c4e,ERC-897
0x3d500dc4682608fb714e91b9304c768020d05d7b,ERC-897
0x832d6a14e0770fe931ea1e3f09d30876bb68eea6,ERC-1167
0x359c3f5d74dbfcc1080eb49363d2f7e837e1e7bb,ERC-1967
0x9bab0e1ade7d78c446166087ceffb69b7d2f9fc8,ERC-1167
0x4a8651f2edd68850b944ad93f2c67af817f39f62,ERC-1967
0x8fa5d0166e80a89dc3e87beedaee43c768e80dce,ERC-897
0xaf71e5b4dde78dc8047adb45fa26601acce03f79,ERC-897
0x95e204139165c13d597f9efafeadfe9233d21e9c,ERC-897
0x4b17a890e16a00b9c76f69b77bbac8e9fc9d51b1,ERC-1967
0xedc810a2fa8d61ad7502c4c35ac0e9da72e01785,ERC-1967
0x3bccff7cfbe71e38d37efc0583f7936a26f80749,Customized
0xb97699dfe4df593336af8c4565b9d55d6f42aafb,Customized
0x6f4ad606d982973b9bdcc65892b6e1befd9274d6,ERC-1967
0xdb27a96a3bbf3156c2e864f8674c15b562616e62,Customized
0xd8a22c01fafc48d39adc8ad32b552c34619660c0,ERC-897
0xeafa3a64c3273c7fe30530be7220f2a94c5387e4,ERC-897
0x23b6db820a53bffe1be3bb3c5e2451c7d62d9c68,Customized
0x4f5673aed75cdac89b17101e18e21409b3ca7050,ERC-897
0x4ebb6e2109811d8013e5f0a6e7795fdd81247fe1,ERC-1167
0x32ab539ef1ac21970053c58faf7bf2b55d332f01,Customized
0x596594f58b41b2b92efbd9519374daf3ef6b5748,ERC-897
0x375bef583df0de326053025e68f19b3fccaed3ec,Customized
0x4e30b03f714225bfa521a890f2d60bb41f3178e5,ERC-897
0x667e23abd27e623c11d4cc00ca3ec4d0bd63337a,ERC-1967
0x1a1415b922714bd379a79a912e93ba945a0b46c5,Customized
0xd71fb129d71512599adbc64185438fed23a70767,ERC-1167
0xc0f335fb0870f22754802f2b7597c06fd7afe46d,ERC-1167
0x2cdb8cbf5ab15c5ccdc6500b2253c0813bdb13a1,Customized
0x8ebc849fdde2a0dc6c64a33c45821694126e5903,Customized
0xae9fa0a24fe01582b61dbf004c63d728e31f0564,ERC-1167
0x616c5af854108d3bab86106b688b89ac139c92cb,ERC-1167
0xbf7d5dad15c419526d04657a1c0001ba3f66ce58,ERC-1167
0x5df4418a614b73f544d3111234cbce66bf42acb0,ERC-1967
0x95c4c0bcffd5ff8b5796f395b20db7414b34954c,ERC-897
0x5b5d4f23383b5267d098bc2411f2f59f7c495ab8,ERC-1167
0x66577ea433c1164dffda25435edf1de72625e6c6,ERC-1167
0xbc38b2a2b5ec47cf607a5ba87ea77a5367eec891,ERC-897
0xcb0937168f5388481bc96167d098301685b0bc1a,Customized
0x560a255e1c7013ba972a9441b01e6140ca959e47,Customized
0xd8703976cc914ebc6b372b513d9aeec0c7877856,ERC-897
0xaa64d72c1a98d65d28600408f760865c3b299461,ERC-1167
0xefaebc0adb6da20bda0636203aefc2ae0df9d5d0,ERC-1167
0xcd7c5a10d9fd556a283fcd563bd750cfbee85198,ERC-1967
0xb1d22a407b6bb0b6ecd9faf813b62d593e85d9b4,Customized
0xdb3856b8abbb2a090607e8da3949afd5b8bc3273,ERC-1967
0x9f72d6dbb6b4d533efffc1af02f123f5b39985ac,ERC-1167
0x30281ded72900ee589a582828617cc11edea7e64,ERC-897
0x1d404f71b5b74221303e782f73b0f5c37bf61103,ERC-897
0x4cd630305ae4fc4b54e0e273533367d11d919a17,ERC-1967
0xc1d7f2403fd46cb90cc2bf45f0a4c91a692ce875,ERC-1167
0x7f07fe45dec8b2c14db8c02ba28b05f73ff4e9d0,Customized
0x0e8047246c60b925f2f9de672af0568b8f187776,ERC-897
0x91c601b5e4b66e6103482d06db8ad27e566d1da5,ERC-1167
0xd43725167f9d3dd187d5e63cdd866c72cfe43fca,ERC-897
0x04e9f80a6c8ed6ff0833b84dc9b02b772bfe7a08,ERC-1167
0xfe53c7076fb4f58047a1e06adcdabcdd6000da63,ERC-1167
0x35f07bd871079f1396b9c924843f0023646692d5,Customized
0xb4cc3520209ceb847fd1421fc187fbdeca7a6a60,ERC-1167
0x56746a8099a7e6d962802a23e01feddc1282cdae,ERC-1967
0xe3de1f09eda70b89fdd66b620c44446699b1b94d,ERC-1167
0xd76b7060f1b646fa14740ff6ac670a4f0a6fc5e3,Customized
0xa08a9534e3d6ff3d7383406ace7849254c81cb8b,Customized
0x65773582de1c52e85126d28103316ec9fc4c6eea,ERC-1967
0xb710bab16e8bd05694bc950be1e988adf9daee43,Customized
0xa0217f66ad72a34471d578383c59df76ba6174d3,Customized
0x4722dff02533bc89c545842a4cee0686c2418e86,ERC-1167
0x350241ff5a144ef09aaff2e65195453ccbf8fd22,ERC-1967
0xfe5e06b5d5113dcdc834e74300d196160c53bc59,ERC-1967
0x07f4d0691ee248b46fb71afa15f28a08d951a002,Customized
0x1b3088a92b7313ce99deec82db1e7b944b04c2ff,Customized
0xc800e842e3be50681073c761284e47a6de4db8ac,ERC-1167
0x6fc47704dea56a8ee0cc23095f62449549301dc3,Customized
0xb0109bbba0ddffd754fd68f7c00239392e138c67,ERC-897
0x6f39c8ace00b2a973024af8bd357c7a44a86910f,ERC-897
0x1a93df100335de1ede71e0416636250a67ce0b75,ERC-897
0xba69e48b742b94d7d0f7b51f8efedbacbf688b81,ERC-1167
0xbc5d4a9bd6353108fd286dad8945b0206ab4fc06,ERC-1167
0x0f9044ebec84ed45f2a5829e075309e778fd708e,Customized
0x7a4756faeae533738591a93fe50ad4b60969ecd2,ERC-1167
0xf88852c26476c1f1fbf7c3ae704e8b4ad26e4f2b,ERC-1167
0x34ea2e14a27f5a7c25e43cf79d09651658791d82,ERC-897
0xa797c4883b37899ae2afb3c4e9ebb85a4e7b6d7b,ERC-1167
0x58f4d65dbd0eea4298cd48dce4de91980d9ef998,ERC-1967
0x28b183523b5dbec7ad2e0e8a105bfd412f67bac8,ERC-1167
0x2d8dbdbbd16837df635a6a7e8cabf1ca530e606b,ERC-1167
0x822640f6fbe5ae5e09ffb61b05d75ab2149a6f8a,ERC-1167
0xf544bf28ca2a998619bc37e2d62828a55c444d5b,ERC-1967
0xc14a73fcc775a861e597f1df2e6b86d1c982e2cf,ERC-1967
0x64dfb3e9a526d3bf15733035d9e7dc6cc8c787b6,ERC-897
0x6d74a8f0c07a9190d740ff48402793d648b8d6ef,Customized
0x1fd6e710cea26899bf338db91c5830815f81b484,ERC-897
0x086cefd74fb03fe8795a0cb3beb30815fcd7a907,ERC-897
0x516a2dbe2d5d0249262ff8c4a902b7b2278e2664,ERC-1167
0x452763d01946ad6be503c2490d5964a4b57f491b,ERC-897
0x6e170da323a29d79818530b28049b023d886fd2a,ERC-1167
0x9c4d1327c003db2cdf75bb1a7604fb2b4163f09a,ERC-1167
0xbbe03f1b4082792d1c3119aeee78a15c84d73af5,ERC-1167
0x88f9b2b156bab197df85e43bc88f4a2e40df9187,Customized
0x187922d4235d10239b2c6ccb2217ada724f56dda,ERC-1967
0x7698f0e32bbba76bfc554c3689da06239d949363,Customized
0xc0292a4cd210d30788f1f6fd2fed70c77b32b3cf,ERC-1167
0x9daa9add9af9c90d4cb6db140b6743fceb1a8b86,ERC-1167
0xac1c30c8ae96a6cdd392bc2593a6e00d964b73c2,ERC-897
0x253f52866a66404d30da09acbcf7c59962ba9ec5,ERC-1167
0xf30ad50500141a92ea20d51be5571f3acee62feb,Customized
0x7e8192f6d6025085ecd9d99eb548936283a27a5f,ERC-897
0x45cda4a646388cadf87de94e2a4fff2d5a493940,ERC-897
0x9a9606a399c62d20d7ba11028ed1218ed3f8f244,ERC-1967
0xbf4a28c675e863865a41b8b180866ea56abc5ab0,Customized
0xff19b3d966d4be936fb15cc4ee51219ad7ef878a,ERC-897
0x7b1df26cae8119f7dc15f1d22079cdf1ddf5a3f6,ERC-1167
0xda70753c9017be7376099fd05a844d4358eaf015,ERC-897
0x70a8f54587213b337be12cd1e773b2336a6581bf,ERC-1967
0xc51614e5e915dc4a99c1e036c69bcd87e795f8fe,ERC-1167
0xf684bd097a89cdadc084c65c54dd8aac9d399c58,ERC-1167
0x055294dc81e89b4ddd5029ffba7a0de5cfaae5cf,ERC-1967
0x39d027216fe960e9da2c5886d666caf4b49674bf,Customized
0x3799f32ee46d8b20b1605b50898664d7ca635fb6,ERC-1167
0x728d82f05ed694265354f3d45a4bed9978aaf524,ERC-897
0x12d6f4aff42ecab2c3a3ccc767c2810c7e28e030,ERC-1167
0x580d30ac5cbc9146ae7619b4413036187db4d1cc,ERC-897
0xe6d0bbef8107a4738c3079d2480c5a955aecb3f5,Customized
0x8a77078206f4f5cc2a3f2953c2c950884f55a629,Customized
0xe794de49ec33837c8b410742c96b9fbc6e9248f3,Customized
0xbd9e754114539a0f3058e4b318bd425bc03e9064,ERC-897
0x15ddb86d3db3f80368b2b4ab29ed5e5b5f7b6797,ERC-1167
0xbcc92f1f6a17a9043c81dc36a43a6e17674e151b,ERC-1967
0xaa9e5fc279b3fcaf01f437ac97110b96a59893f5,ERC-897
0x51f3f8923c602a5ee4fe2a424f09298917304e72,ERC-1167
0x3a0d2277591d8ee9e822952db5019cd7b212d541,ERC-897
0x2c9951d19725e02d49ee029ead031669f16f865c,ERC-1167
0xb4db42e3ce0bb28004c3ddcb85ccca9b66b63594,Customized
0x9ce3776c6f49b41f10d7dfa76f646536566fb619,Customized
0x96156ae0e6e8b487cac0c15a0af02db3aefb21ef,ERC-897
0xb81bb81b079fc2025d456bfb327fb99a7f32da15,Customized
0xd245597be05227766c57449229332690b61648a0,ERC-897
0x1fbb91fadc407df16b7a70d80e6631187ba7e154,ERC-1167
0x21a0af08ee717d4dc183ec4f03489f60e5f4d385,ERC-1967
0xafa18600443a7d324ff3fc2e20d2c71981e21dd7,Customized
0x3bc98c0e69c930404de5753b5035428dfbc23a67,Customized
0x4fabd1b21f9f08bf1894f384a9e531aac8b406db,ERC-1167
0x5b4583b1f6e26a182cb5b23258b0726dcca3d3af,ERC-897
0x80a077ae34605844c45ece4f5bf97d8cdce5f3b3,ERC-1167
0xd33f212a3650fd8c9b036315c15642f82db3c0cc,ERC-1167
0xe52e9aa2430fb7123715e6266f009f4eafb71524,ERC-1167
0x4fe23cc7c0ae83c6f5ec565ef0f36f7212684401,ERC-1167
0x21bf8b1772e43cbcb4e4c6b28891858eba6682d5,Customized
0x26ffd145c89968d8478f30bf07cf40bccec2c340,ERC-897
0x909ab3903048892e5adb98f6b8215dd5bb6044f7,ERC-897
0x476548f9f2490e0dc92e2c5f3230a5df87780426,ERC-1967
0x9ab0f3c9e9c8a3e5321e31c327f6be15cf44507c,ERC-897
0x9d5a24c87829be4e599582eaa45947ad5212a11e,ERC-1167
0x7454482190195ee6fc2069c99f916d67fcf36af7,ERC-1967
0xf2183d1eb3161a0f80fc742941e335351ee1154b,ERC-1967
0xd29bed530718f9e67ac278326abff41a5e3e9117,ERC-1967
0xfa65070127ecb949bddee9c85d894022b923034a,ERC-1967
0xf7f99f1a5c3f5c7a738d96daefac97a58724bc7e,ERC-1167
0x1ff228dbae699eb7f22d98479232ac9d534b8c40,ERC-1167
0x047b72aa15024ef62f815c566f6d42df10e14cb8,ERC-897
0x058f1649c4688b33e9ce9a611c3a92babf2ea896,ERC-1822
0x38b5d27ede4d73e069b50d412e26894e071bce84,ERC-897
0xbaecc53380b5d2f9ab1b0f8a56ab5941bb07a3d3,ERC-1967
0xb89e289a5220d2a157e7f8dd551744fac0aeb983,Customized
0x2ea5413783fb3541cd87515a7d159a2e63769335,ERC-897
0xaa5ba5d31d8156c0c00b8219de0570af48e8c378,Customized
0xfafe2994a85c49b406972419a86d767f51f96518,ERC-897
0x8f45a4d842f3a538df8a7e0ada80ba193037efa0,ERC-897
0x695afb6370563ef7675cdf8c447f3aaa5d199828,ERC-1167
0x994cf2e66222604dec63167d4488cfb4bbe746ad,Customized
0xe4a581c3e7038957f628027ee1249fdd5fdb2969,ERC-1967
0xb0bc0e4b4354af552d994a544ce0efa2a11bf51e,ERC-1167
0x7fd05fae64d7c3ea85f1e2b3292eaeb80b1744ab,ERC-1167
0x3b348fb1eee16a3ac0196e783d8241b1add5f08a,ERC-897
0x8ca706836b4c92441292b2616879b9aa435554bf,Customized
0xfee6d79765349e3ae934843ad6f578be98950f3c,Customized
0x71b00d7ee075b6942f4450811ee63fd4ef1d68e7,ERC-897
0x4e9e4ab99cfc14b852f552f5fb3aa68617825b6c,ERC-1967
0xddea6a821099e156f2111735468b9ed0eebe2449,ERC-1167
0x3e5e6c395bddebf07aed8fe3be44fb6f781debf8,ERC-897
0x4d5891325bb249fa9f78d773b39f429e59551981,ERC-1167
0x8c3d69f541c1325f120bd7e9c98c2fd1bf11cfc7,ERC-897
0xd3c1eb244be6b5bef9035d1b8aa13c1431a912c6,ERC-1967
0x30f135ddef7ea8efbad4d378debf12c8a0860d6c,ERC-897
0x005b2df8ebeea6f6afca42a801962d8de2a31eff,Customized
0xa05f5cd5087fdc6e48f2b2eeeb7582250be93344,ERC-1967
0xe04deb4f6bfeec661340c37cec832a1386e91cbf,ERC-897
0xa81f8083072f192948dcae38da5c0c6073da979c,ERC-1967
0x1d34d1af0f140cd5dd8d48c935d1944d4d23362e,ERC-1167
0x70a0d82cb552abbf104390077543a494c94b1538,Customized
0x5efe2573278d92ab395bcebbbac74c681ae8df14,ERC-897
0x87dd403ed58ecce5a997f71e31640dacd9ae1a10,ERC-1967
0x881baca8445aa9e2e996eaf4d2d0b42694802d6c,ERC-1167
0xde37acb6c25172781ea27c718a89ca038d2541ca,ERC-897
0x1e8e3765faab972769a8ae3fd5b5ba8b61fb3073,ERC-1967
0xfc8d595dbd70a7a7f5cd871d5f333a67b9eadd7c,ERC-1167
0xbe0e1ffecf8621191096f76d12439595234f8b38,ERC-1967
0xccb92d971baf3c01780cab1de0c5e38d8f0cf0ef,ERC-897
0x408a09941881c75364a01044133d30c95542d0aa,ERC-897
0xf1cb4c186b0d817c303b94aa154f82cf4a29bf3a,ERC-1167
0x033d9087bf59b33c66373903a38e2000f223fcd7,ERC-897
0xf49c0637f70a738488b1249853f7a2d8f29bb02d,ERC-1167
0x940c87159f781eab223ec91b1738a765105e21ce,ERC-1967
0xab0d735e8b02597be3ea34d61eaec81222d90a31,ERC-1167
0x1f5a2c853762e3bcad687eb0628137ab7525fe64,Customized
0x4cc84b41ececc387244512242eec226eb7948a92,ERC-897
0xf5ce09e1442ef2ed40a27c185ec42b33e5f53e30,Customized
0x70197f89e53c17892672dbedf69d427395f0e98c,ERC-1167
0x5df8469cc562d3bea2dd371350d7b22ee4504517,ERC-1167
0x43c6d3518e395f1b45cf57d49fda756039474e76,ERC-1167
0x4022cc301cdfc1df7e1db82c7a0b4448ec1c4df8,Customized
0xfe9650ec9afd9df96d406c2600d97ee5dffec427,Customized
0x957f35a47823a1a81e08c7d389da6b7e4eceecaf,ERC-897
0xa843564b6bdc23d5e53292652e6a9ad295589791,ERC-1967
0xa1e3d346297daa93235f2e39372d4fcdb2230475,ERC-1967
0x33e29e53e04e5421f5c743b87f6b7a265534a30c,Customized
0xc4148180a682d0555f2d246381830deb26c7211b,ERC-1967
0xb680fc74fb0d2e174b246460f51ce28a112a2ea7,Customized
0x6344752a07f8a9611e678b8d6f1993e1dcaf3aef,ERC-1167
0x129b9083a9f02aed65e31644a8103d5aa2c73701,ERC-1967
0xd63f0959c76e33c105a3b7ebb657892ac18030e7,ERC-897
0xb6a16c13a5e6675255e7c50241f5ab91609c0cd6,ERC-1167
0x1d7db0677a503bb2250852a839093e0350a23cc0,ERC-1167
0x530e6417b551ce120dfcdbde67000e397827e552,ERC-897
0xc8402dc5ef8306185299df92e218ca05289ffb37,ERC-897
0xad131a56c66d43d1be63eedf5e0937c52be9db66,ERC-1967
0x5be82a12bf8e2556eac615f1a0b038d2b4a59e77,Customized
0x41711b6ad1e44dc3648c068e1d61d16f79d3815b,ERC-1967
0x81e2394018311ca161a210e3d2d2d67b4a99f30f,ERC-1167
0x26f748c98aba63b3ea59527ba2bab45bae28f6ae,ERC-1967
0xb942ca22e0eb0f2524f53f999ae33fd3b2d58e3e,ERC-1967
0x4ac8783e3955521234f14031dd6c1bc38040a262,ERC-897
0x7ab1d2f1ce971b449ffec3c0c030e1847de151cf,ERC-897
0xb4ce8c21efce87992952be6461676e0d2524696f,Customized
0xc1ea96598bcbae363211beeff53ce50882db2969,ERC-1967
0x034a6c2d220bcd94fd057dfd48484c19e86d1363,Customized
0x46c4f227ac2bc8d1bb60362cc0e7c2d3f491a866,ERC-1967
0x79c9cfe4fca5e1e20f97fccf135248b8ded51284,ERC-1167
0xbf42ce00733040e60f846210ed1070dc6a3d24ea,Customized
0x7bf0d70c0cc3bde1e79ee7fabb59b61d7bf00480,ERC-897
0x7e91ef281ec1d23fbaa793a55f86a3ee8e9889ef,ERC-1167
0x37db570496eab39367c7b55c1851bc5622699cff,Customized
0x8ad7622b6e01c8689eff2440a0bacaae9ce75a40,ERC-897
0x321ff0906619decface3ff81c0feb9ab0d001eee,ERC-1967
0x64c09387fe1f0d9242e03a608d8931776f5e84d8,ERC-897
0x1d0be98653e25c9d415e65267b06f0883715925e,ERC-897
0x44d92a3f5276893961f49b9fa955047cc2b9aa72,ERC-1967
0x79662ed227a1b38adcbbaca6fdea9f0ff8472985,ERC-1167
0x60eb39a12693aea59026bdd606db29bd8a349c00,ERC-1167
0x0f3d80646db4e4319d99f37ee0acfcf1f5b64b0f,ERC-1167
0x77fc732150567fe0fae44ec8649570c32dec666b,ERC-1167
0x3f2aab9931e18514cc79f329e010a94e89e87427,ERC-897
0x6f9490650928c929a4fe628a159b9307d9dbc050,Customized
0x0f4676178b5c53ae0a655f1b19a96387e4b8b5f2,ERC-1967
0x3d6aa00651333e7d2e1ed69b949863633cdb8e3f,Customized
0x87637083f2aabbcf3419960b551b19de3b474b02,ERC-1967
0x2330058d49fa61d5c5405fa8b17fcd823c59f7bb,ERC-897
0x4a3a946fdda6e9af3617ff9218cd8c479deca10b,ERC-1967
0x7b6abba9cc3f11f43c7dd13edcfdc1dbb9cee913,ERC-1167
0x8f1482e14741139e6d8cc47fabd88d7d37659696,Customized
0xea600fd3276affa20da9d18d0175e7d239eb89ae,ERC-1967
0x47deaf14ab539d1b96dc5da6b16e7cd18bcd93a8,ERC-897
0x1516feaed3a7dab49aef99eaafecb067a4cea284,ERC-1967
0x434841871332cf66437d181283399dbe29820582,ERC-1967
0x9f4dfd9dcc006307847c846ad389cac019c8a1b5,Customized
0xe687cb172082d6d80212ec0a13d7d686bf9cf990,ERC-1167
0x8cc6aaeaaa4fac1e3fd84eb580c06e863c9dcc0f,ERC-897
0x282dce3591a2394817b932663f6e69da3d4ea152,Customized
0xa08b07677c89c3b433afef0fa41fcb73bda2a01e,ERC-1967
0x26f6aa9eced7debed6cc8ae3e0bf2fd03807be78,ERC-897
0x1337a915662e9418c0622a5a216c7e563e7f460c,ERC-1167
0x56600fb8ee876a6c0a25e02e82a16b470d0a577e,ERC-1167
0xacbdbe34a9c141191a0da5812bab46f3f0e8ae1b,ERC-1167
0x1cb9d26c4c47c3204e65a98b38f1d7c918d420b8,ERC-1167
0xce3d5e978f4f127387dc347c8956d1fccee2262e,ERC-1967
0x4beb0068d0bde000e0731d47539772362023a261,ERC-1167
0xaac5cd0b74f2f235b18334e4f4f34384c811414e,ERC-1967
0x2c4a7999178a1a09ed1ed7edbc0badb677c85ba8,ERC-1167
0xb4bacdb718abd1a921bdeef08f076d7d4e0174b8,ERC-897
0xe12e95b05ffcef0203db9303aa8a7afb455d840b,ERC-1167
0x16148f959d714864ffd0fdb1a7a1018a7a7a5ebc,ERC-897
0xa028e19f8fb745f614f8917413484fe87d98004c,ERC-1967
0xb93623385ae6860b8e47e962aebbcb80bce0a81d,ERC-1167
0x061bdac9ef7a379f1b406e95d94270efa852b65b,ERC-897
0x3e5f0bda129abe8dccbaa0ac311f61fa40f35449,ERC-1167
0xf9b252c088ececbd52558ebdea7819811356df4e,ERC-897
0x0dfb34d213f613dda67a2924f60b5301d42abfb7,ERC-1967
0xd9ec06b42c9ebd189f5272deff457af73cdebd3d,ERC-897
0xf6e51ae30705cd7248d4d9ac602cb58cc4b61a52,Customized
0x90b426067be0b0ff5de257bc4dd6a4815ea03b5f,ERC-897
0xe695a281fd9cdfb1a784b748675dc1b4e068c52d,ERC-1167
0x2d2e6f28f7509cd169317e51f6d25ad6e3640803,ERC-897
0xbeea1dbe08c842c43037818af5b87d7d5a3263f1,Customized
0x6beef9e61b73a6a6fdecf433fc7a107b600e4d54,ERC-1967
0x1ee8c303f5ab9b36bc30b9345dec7e9a748fa693,ERC-1967
0xf5adfaa1e80efbd664cc5913b59af7562b526c66,Customized
0xea02a890457d4aff3ebcd53b711d6f8cbf20901c,ERC-1167
0x2bd793419e7bca0a2c23361a6f3d885e24ec3a55,ERC-1967
0x0988fb1c153a6f6492218ead6b17fd795d6d18f9,ERC-1967
0x03c446e51774497b2157d5bf6830f93df4f6dd1a,ERC-897
0x9affa411cb231020e3c71dc49ddeccd7619f55e8,ERC-897
0x3230143edaec62e957e88a23492072f0ffe12bbf,ERC-1167
0xf38df2a4144fc1e4059e84769be02517e41456c5,ERC-1967
0x1c2b799e3ed0eec1d2ed874255ddf3f73301ccf1,ERC-1967
0xf914604b289f347049de7daea80e2cb3595075c5,ERC-1167
0x614335062ec55f70ffa45f18c590f8928ea6cb68,ERC-1167
0x2d6e1b9d8be6d7c997426b8e95b28b59b61eff42,Customized
0x4af2f8c6cca1e2c6b8e94882b9e8dab13c80d0c6,ERC-1967
0xacdd69945a60565e59672746669b993561cd2158,Customized
0xbcda419f9d43c2a3f3fe3b1f4fdc91af2c8d725c,Customized
0x8f76ff2d6781295d85c060129ec36ac63c5c8f72,ERC-1167
0x09466965b1c44635ae0ce35d71b29e60eebb055f,ERC-897
0xe389584db5313c58aa15d937524f9aad570e8bd2,ERC-1967
0xf4aada01bf9d44fe0d03a6b2fa6519e3d7325556,ERC-1167
0xeb49c8c59decdea2df5c6e133feec606f3744d15,ERC-1167
0x2923f02391489e33facefbb50424b4d3142eed28,ERC-897
0xe799015b6a988452eb1fa9efa538d68445aa7b38,ERC-1167
0x26f154da2102410b80d8880c732a72c01a5182de,ERC-897
0x9edc4c0ba56df847aca5adf6c97294dfa8040a9b,Customized
0xb59fd78ba8c4a3521dfdf1dcfdb61e2158106b61,Customized
0x3ceea6a3c98c2489b09b820f62fe568b5e21e797,ERC-1967
0xf695049da4a114899923648e7cc7db750bd6f77f,ERC-1167
0x343d0733558c0e3e8692700e4097ac4d21738eb7,ERC-897
0x5e8c362dbbafc681495ff777639b9879cce92ce2,ERC-1167
0x2a67451ffc8a88c82dd56f0ac20020b15a0ff349,ERC-897
0x557f9ed809488ca58a4ada95e5fbc996c237c604,ERC-1167
0xf41e80d8235d1cbce79a9ac18cd5f1ba94230fd8,ERC-897
0x762ed1f7b2b6352d204677ab1ecf55b28eed7a1e,ERC-1967
0x4f5170292f63a396a3b2d056a480c0e42c94bff8,Customized
0xe4c16738b05bf8483556b62f484079f7b83f6fdd,ERC-897
0x2ac4fa0d831514e5ddc616526acc409ab498240e,ERC-1967
0x7770cb49941e48b77049395be7ee9cba7034fe80,Customized
0xdccad8cd456b7ff3dea04202a7ec946f891fa027,ERC-897
0x59ea190cf52156070987f014dd75b8208b6d67ac,ERC-1167
0x94b6ac5f9a2413e32092dd7617b3e64f31b8eda2,ERC-897
0x32f3ada558a6c10828ec84faef4fdae67afd7115,ERC-897
0xb38045aa8872d7cc83b2debb66bde6d6a3dfa3a9,Customized
0xd2d8c5f5005d689d8e7c21941ff5c2161c8ebde8,Customized
0x75cb1163902a964abf1dc3391936ac5600cb3c69,ERC-1967
0xf037749549ff4f44607bde2321102e6d6acd3732,ERC-1167
0x28a974b72e7c86a35f17a0e95d2b59f8a2ae289d,ERC-1967
0x977c54b50ee24278edd69af6d36f5608590e3c50,ERC-897
0xa9299b8ac3dfaf1abd9779f1b7f6cb3565b74638,Customized
0x66bdb713644859a2486547c2d879f7dc7fdf0db2,ERC-897
0x9945bc02a013747fc2504436a16923b210156271,ERC-1967
0x41e05b7644402934298d8d04fc0fd685b4167c11,ERC-1167
0x115106f5b6572b99b508e0ec049773e8cc701c3c,ERC-1167
0x26a8a40932ac7785572376fa13b947d36b35c965,ERC-897
0xe87934c9c995e3c4b104a1d0b4c82dd8a31cb397,ERC-1167
0xb3c8bc203407bac5baff494e87ef25f5d2ea1f12,ERC-1967
0xa8ee7b03ca0404e4895f2c9b4a5f120d7a686250,ERC-1167
0x785c34312dfa6b74f6f1829f79ade39042222168,ERC-1967
0x51b2c9316fe42f881da8dfbde104662e7282b6f5,ERC-1167
